Symbol,Momentum Score,Timestamp,Average Momentum
LQTYUSDT.P,0.8000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
LRCUSDT.P,0.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
LTCUSDT.P,1.4000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
LUNA2USDT.P,0.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MAGICUSDT.P,1.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MANAUSDT.P,-0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MASKUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MATICUSDT.P,-0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MAVUSDT.P,0.6,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MDTUSDT.P,1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MINAUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MKRUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MNTUSDT.P,-1.2000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
MTLUSDT.P,2.7755575615628914e-17,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
NEARUSDT.P,-0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
NEOUSDT.P,0.7,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
NKNUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
NMRUSDT.P,0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
NTRNUSDT.P,-1.0000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
OGUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
OGNUSDT.P,2.0000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
OMGUSDT.P,0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ONEUSDT.P,-1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ONTUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
OPUSDT.P,-1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ORBSUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ORDIUSDT.P,0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
OXTUSDT.P,-0.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PAXGUSDT.P,1.7000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PENDLEUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PEOPLEUSDT.P,-0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PERPUSDT.P,0.5000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PHBUSDT.P,-0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
PROMUSDT.P,0.8,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
QNTUSDT.P,-0.30000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
QTUMUSDT.P,0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RADUSDT.P,1.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RDNTUSDT.P,1.3000000000000003,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
REEFUSDT.P,-1.0000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RENUSDT.P,-0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
REQUSDT.P,-0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RLCUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ROSEUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RPLUSDT.P,0.30000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RSRUSDT.P,-1.2000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RSS3USDT.P,-1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RUNEUSDT.P,-1.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
RVNUSDT.P,-1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SANDUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SCUSDT.P,0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SCRTUSDT.P,0.19999999999999998,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SEIUSDT.P,-1.0000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SFPUSDT.P,-0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SHIB1000USDT.P,0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SKLUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SLPUSDT.P,-1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SNXUSDT.P,0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SOLUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SPELLUSDT.P,1.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SSVUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
STGUSDT.P,-0.2,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
STMXUSDT.P,0.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
STORJUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
STPTUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
STXUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SUIUSDT.P,-0.6,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SUNUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SUSHIUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SWEATUSDT.P,2.7755575615628914e-17,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
SXPUSDT.P,-0.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TUSDT.P,0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
THETAUSDT.P,1.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TLMUSDT.P,1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TOMIUSDT.P,1.7000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TONUSDT.P,1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TRBUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TRUUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TRXUSDT.P,1.8000000000000003,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
TWTUSDT.P,0.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
UMAUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
UNFIUSDT.P,1.5000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
UNIUSDT.P,1.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
USDCUSDT.P,0.5,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
VETUSDT.P,0.8000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
VGXUSDT.P,0.9000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
VRAUSDT.P,0.4,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
WAVESUSDT.P,1.2000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
WAXPUSDT.P,0.6000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
WLDUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
WOOUSDT.P,0.7000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XCNUSDT.P,1.0000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XEMUSDT.P,2.0000000000000004,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XLMUSDT.P,0.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XMRUSDT.P,1.4000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XNOUSDT.P,1.6000000000000003,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XRPUSDT.P,1.8000000000000003,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XTZUSDT.P,1.7000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XVGUSDT.P,1.2000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
XVSUSDT.P,1.5000000000000002,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
YFIUSDT.P,1.1,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
YGGUSDT.P,0.9,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ZECUSDT.P,0.6000000000000001,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ZENUSDT.P,-1.0,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ZILUSDT.P,1.8000000000000003,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
ZRXUSDT.P,1.3,2024-07-29 01:44:40.260454+00:00,0.36791666666666667
10000LADYSUSDT.P,0.29999999999999993,2024-07-29 02:22:56.843786+00:00,1.18125
10000NFTUSDT.P,1.2,2024-07-29 02:22:56.843786+00:00,1.18125
1000BONKUSDT.P,1.8000000000000003,2024-07-29 02:22:56.843786+00:00,1.18125
1000BTTUSDT.P,1.5,2024-07-29 02:22:56.843786+00:00,1.18125
1000FLOKIUSDT.P,0.7000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
1000LUNCUSDT.P,1.3,2024-07-29 02:22:56.843786+00:00,1.18125
1000PEPEUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
1000XECUSDT.P,-0.10000000000000003,2024-07-29 02:22:56.843786+00:00,1.18125
1INCHUSDT.P,1.0,2024-07-29 02:22:56.843786+00:00,1.18125
AAVEUSDT.P,2.0000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
ACHUSDT.P,0.1,2024-07-29 02:22:56.843786+00:00,1.18125
ADAUSDT.P,1.2,2024-07-29 02:22:56.843786+00:00,1.18125
AGLDUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
AKROUSDT.P,0.19999999999999998,2024-07-29 02:22:56.843786+00:00,1.18125
ALGOUSDT.P,0.7000000000000001,2024-07-29 02:22:56.843786+00:00,1.18125
ALICEUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
ALPACAUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
ALPHAUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
AMBUSDT.P,1.9000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
ANKRUSDT.P,1.2000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
APEUSDT.P,1.3,2024-07-29 02:22:56.843786+00:00,1.18125
API3USDT.P,1.8000000000000003,2024-07-29 02:22:56.843786+00:00,1.18125
APTUSDT.P,1.2,2024-07-29 02:22:56.843786+00:00,1.18125
ARUSDT.P,2.0,2024-07-29 02:22:56.843786+00:00,1.18125
ARBUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
ARKUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
ARKMUSDT.P,1.4,2024-07-29 02:22:56.843786+00:00,1.18125
ARPAUSDT.P,1.4000000000000001,2024-07-29 02:22:56.843786+00:00,1.18125
ASTRUSDT.P,0.9,2024-07-29 02:22:56.843786+00:00,1.18125
ATAUSDT.P,1.2,2024-07-29 02:22:56.843786+00:00,1.18125
ATOMUSDT.P,0.5000000000000001,2024-07-29 02:22:56.843786+00:00,1.18125
AUCTIONUSDT.P,1.5,2024-07-29 02:22:56.843786+00:00,1.18125
AUDIOUSDT.P,0.19999999999999998,2024-07-29 02:22:56.843786+00:00,1.18125
AVAXUSDT.P,0.5000000000000001,2024-07-29 02:22:56.843786+00:00,1.18125
AXSUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
BADGERUSDT.P,1.9000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
BAKEUSDT.P,0.9,2024-07-29 02:22:56.843786+00:00,1.18125
BALUSDT.P,0.4,2024-07-29 02:22:56.843786+00:00,1.18125
BANDUSDT.P,1.5000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
BATUSDT.P,1.7000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
BCHUSDT.P,1.5000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
BELUSDT.P,1.7000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
BICOUSDT.P,1.0,2024-07-29 02:22:56.843786+00:00,1.18125
BIGTIMEUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
BLURUSDT.P,1.2,2024-07-29 02:22:56.843786+00:00,1.18125
BLZUSDT.P,1.3,2024-07-29 02:22:56.843786+00:00,1.18125
BTCUSDT.P,1.9000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
C98USDT.P,0.8000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
CEEKUSDT.P,0.6000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
CELOUSDT.P,1.9000000000000004,2024-07-29 02:22:56.843786+00:00,1.18125
CELRUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
CFXUSDT.P,1.2000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
CHRUSDT.P,1.0,2024-07-29 02:22:56.843786+00:00,1.18125
CHZUSDT.P,0.9000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
CKBUSDT.P,1.7000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
COMBOUSDT.P,1.3,2024-07-29 02:22:56.843786+00:00,1.18125
COMPUSDT.P,-0.9,2024-07-29 02:22:56.843786+00:00,1.18125
COREUSDT.P,1.3000000000000003,2024-07-29 02:22:56.843786+00:00,1.18125
COTIUSDT.P,1.4000000000000001,2024-07-29 02:22:56.843786+00:00,1.18125
CROUSDT.P,1.3,2024-07-29 02:22:56.843786+00:00,1.18125
CRVUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
CTCUSDT.P,0.9,2024-07-29 02:22:56.843786+00:00,1.18125
CTKUSDT.P,0.8,2024-07-29 02:22:56.843786+00:00,1.18125
CTSIUSDT.P,2.7755575615628914e-17,2024-07-29 02:22:56.843786+00:00,1.18125
CVCUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
CVXUSDT.P,1.2000000000000002,2024-07-29 02:22:56.843786+00:00,1.18125
CYBERUSDT.P,1.0,2024-07-29 02:22:56.843786+00:00,1.18125
DARUSDT.P,1.3000000000000003,2024-07-29 02:22:56.843786+00:00,1.18125
DASHUSDT.P,1.6,2024-07-29 02:22:56.843786+00:00,1.18125
DENTUSDT.P,0.4,2024-07-29 02:22:56.843786+00:00,1.18125
DGBUSDT.P,0.6,2024-07-29 02:22:56.843786+00:00,1.18125
DODOUSDT.P,1.1,2024-07-29 02:22:56.843786+00:00,1.18125
